id,kind,labelText,pageRoute,target,sourceFile,line,notes
generated.apps.web.lib.domain.traceability.traceability.repository.ts.router-push.283,button,,dashboard-shared,"router.push(mapHandoverEvent(projectId, row))",apps/web/lib/domain/traceability/traceability.repository.ts,283,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.domain.traceability.traceability.repository.ts.router-push.289,button,,dashboard-shared,"router.push(mapDefectEvent(projectId, row, d))",apps/web/lib/domain/traceability/traceability.repository.ts,289,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.domain.traceability.traceability.repository.ts.router-push.295,button,,dashboard-shared,"router.push(mapServiceRequestEvent(projectId, row, s))",apps/web/lib/domain/traceability/traceability.repository.ts,295,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.domain.traceability.traceability.repository.ts.router-push.300,button,,dashboard-shared,"router.push(mapDiscussionEntry(projectId, row, d?.title ?? ""Discussion""))",apps/web/lib/domain/traceability/traceability.repository.ts,300,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.domain.traceability.traceability.repository.ts.router-push.305,button,,dashboard-shared,"router.push(mapDocumentEvent(projectId, ev.document_id, title, ev))",apps/web/lib/domain/traceability/traceability.repository.ts,305,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.domain.traceability.traceability.repository.ts.router-push.309,button,,dashboard-shared,"router.push(mapReportApprovalEvent(ev.report_id, ev))",apps/web/lib/domain/traceability/traceability.repository.ts,309,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.domain.workers.worker.list.repository.ts.router-push.83,button,,dashboard-shared,"router.push({
      user_id,
      last_day_date: day.day_date,
      last_started_at: day.started_at,
      last_ended_at: day.ended_at,
      last_report_submitted_at: lastReport,
      anomalies: { open_shift, overtime, no_activity },
    })",apps/web/lib/domain/workers/worker-list.repository.ts,83,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.domain.workload.workload.service.ts.router-push.57,button,,dashboard-shared,router.push(row),apps/web/lib/domain/workload/workload.service.ts,57,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.domain.workload.workload.service.ts.router-push.80,button,,dashboard-shared,"router.push({ id: row.id, title: row.title })",apps/web/lib/domain/workload/workload.service.ts,80,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.domain.workload.workload.service.ts.router-push.123,button,,dashboard-shared,"router.push({
      id: `recurring:${r.rule_kind}:${r.project_id}:${r.fired_at}`,
      audience: ""manager"",
      kind: wk,
      priority: ""high"",
      title: `Automation reminder — ${humanRuleLabel(rk)} — ${pname}`,
      reason: `Raised by recurring rule ""${r.rule_kind}"" (last fired ${r.fired_at.slice(0, 10)}). Review while the condition still applies.`,
      project_id: r.project_id,
      project_name: pname,
      linked_entity_type: ""recurring_rule"",
      linked_entity_id: r.rule_kind,
      action_url: actionUrlForRecurringRule(r.project_id, rk),
      due_state: ""waiting_on_team"",
      status_bucket: ""review"",
    })",apps/web/lib/domain/workload/workload.service.ts,123,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.domain.workload.workload.service.ts.router-push.193,button,,dashboard-shared,"router.push({
      id: `manager:pending_reports:${tenantId}`,
      audience: ""manager"",
      kind: ""pending_reports_queue"",
      priority: ""high"",
      title: `${totalPendingReports} field report(s) awaiting review`,
      reason: ""Submitted reports need manager approval across your projects."",
      project_id: null,
      project_name: null,
      linked_entity_type: null,
      linked_entity_id: null,
      action_url: ""/dashboard/approvals"",
      due_state: ""waiting_on_team"",
      status_bucket: statusBucketFor(""high""),
    })",apps/web/lib/domain/workload/workload.service.ts,193,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.domain.workload.workload.service.ts.router-push.230,button,,dashboard-shared,"router.push({
        id: `manager:overdue_milestones:${p.id}`,
        audience: ""manager"",
        kind: ""overdue_milestones"",
        priority: pri,
        title: `Overdue milestones — ${p.name}`,
        reason: `${summary.overdueMilestonesCount} active milestone(s) past target date.`,
        project_id: p.id,
        project_name: p.name,
        linked_entity_type: null,
        linked_entity_id: null,
        action_url: `${base}?tab=schedule`,
        due_state: dueStateForManager(""overdue_milestones"", summary.overdueMilestonesCount, 0),
        status_bucket: statusBucketFor(pri),
      })",apps/web/lib/domain/workload/workload.service.ts,230,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.domain.workload.workload.service.ts.router-push.248,button,,dashboard-shared,"router.push({
        id: `manager:budget:${p.id}`,
        audience: ""manager"",
        kind: ""budget_over_planned"",
        priority: ""urgent"",
        title: `Budget over planned — ${p.name}`,
        reason: ""Actual costs exceed planned total for this project."",
        project_id: p.id,
        project_name: p.name,
        linked_entity_type: null,
        linked_entity_id: null,
        action_url: `${base}?tab=costs`,
        due_state: ""blocking"",
        status_bucket: ""risk"",
      })",apps/web/lib/domain/workload/workload.service.ts,248,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.domain.workload.workload.service.ts.router-push.266,button,,dashboard-shared,"router.push({
        id: `manager:pending_docs:${p.id}`,
        audience: ""manager"",
        kind: ""pending_document_decisions"",
        priority: pri,
        title: `Documents awaiting decision — ${p.name}`,
        reason: `${summary.pendingDecisionsCount} document(s) under review need approval or rejection.`,
        project_id: p.id,
        project_name: p.name,
        linked_entity_type: null,
        linked_entity_id: null,
        action_url: `${base}?tab=documents`,
        due_state: ""waiting_on_team"",
        status_bucket: statusBucketFor(pri),
      })",apps/web/lib/domain/workload/workload.service.ts,266,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.domain.workload.workload.service.ts.router-push.284,button,,dashboard-shared,"router.push({
        id: `manager:blocking_defects:${p.id}`,
        audience: ""manager"",
        kind: ""blocking_punch_defects"",
        priority: ""urgent"",
        title: `Blocking punch list — ${p.name}`,
        reason: `${blockingDefects} defect(s) marked as blocking handover.`,
        project_id: p.id,
        project_name: p.name,
        linked_entity_type: null,
        linked_entity_id: null,
        action_url: `${base}?tab=defects`,
        due_state: dueStateForManager(""blocking_punch_defects"", 0, blockingDefects),
        status_bucket: ""risk"",
      })",apps/web/lib/domain/workload/workload.service.ts,284,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.domain.workload.workload.service.ts.router-push.302,button,,dashboard-shared,"router.push({
        id: `manager:aftercare:${p.id}`,
        audience: ""manager"",
        kind: ""aftercare_needs_action"",
        priority: priorityForManagerSignal({ ...sig, aftercareOpen: aftercareN }),
        title: `Aftercare / warranty — ${p.name}`,
        reason: `${aftercareN} open service request(s) need triage or follow-up.`,
        project_id: p.id,
        project_name: p.name,
        linked_entity_type: null,
        linked_entity_id: null,
        action_url: `${base}?tab=aftercare`,
        due_state: ""waiting_on_team"",
        status_bucket: statusBucketFor(pri),
      })",apps/web/lib/domain/workload/workload.service.ts,302,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.domain.workload.workload.service.ts.router-push.321,button,,dashboard-shared,"router.push({
        id: `manager:disc_mgr:${p.id}`,
        audience: ""manager"",
        kind: ""discussion_awaiting_manager"",
        priority: pri,
        title: `Discussion needs your response — ${p.name}`,
        reason: `${discList.length} structured discussion(s) await the project team.`,
        project_id: p.id,
        project_name: p.name,
        linked_entity_type: ""discussion"",
        linked_entity_id: discList[0].id,
        action_url: `${base}/client/discussions/${discList[0].id}`,
        due_state: ""waiting_on_team"",
        status_bucket: statusBucketFor(pri),
      })",apps/web/lib/domain/workload/workload.service.ts,321,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.domain.workload.workload.service.ts.router-push.339,button,,dashboard-shared,"router.push({
        id: `manager:handover:${p.id}`,
        audience: ""manager"",
        kind: ""handover_not_ready"",
        priority: blockers.length >= 3 ? ""urgent"" : ""high"",
        title: `Handover blocked — ${p.name}`,
        reason: `${blockers.length} readiness issue(s) before handover can complete.`,
        project_id: p.id,
        project_name: p.name,
        linked_entity_type: null,
        linked_entity_id: null,
        action_url: base,
        due_state: dueStateForManager(""handover_not_ready"", 0, 0),
        status_bucket: ""risk"",
      })",apps/web/lib/domain/workload/workload.service.ts,339,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.domain.workload.workload.service.ts.router-push.358,button,,dashboard-shared,"router.push(...(await appendRecurringAutomationWorkload(supabase, tenantId, allowedIds)))",apps/web/lib/domain/workload/workload.service.ts,358,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.domain.workload.workload.service.ts.router-push.399,button,,dashboard-shared,"router.push({
        id: `stakeholder:client_req:${p.id}`,
        audience: ""stakeholder"",
        kind: ""client_request_action"",
        priority: basePri,
        title: `Client action needed — ${p.name}`,
        reason: `${reqs.length} open request(s) require your response.`,
        project_id: p.id,
        project_name: p.name,
        linked_entity_type: ""client_request"",
        linked_entity_id: reqs[0].id,
        action_url: `/dashboard/projects/${p.id}/client`,
        due_state: dueStateStakeholder(),
        status_bucket: ""action_needed"",
      })",apps/web/lib/domain/workload/workload.service.ts,399,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.domain.workload.workload.service.ts.router-push.417,button,,dashboard-shared,"router.push({
        id: `stakeholder:disc:${p.id}`,
        audience: ""stakeholder"",
        kind: ""discussion_awaiting_stakeholder"",
        priority: basePri,
        title: `Discussion needs you — ${p.name}`,
        reason: `${discs.length} topic(s) await your input.`,
        project_id: p.id,
        project_name: p.name,
        linked_entity_type: ""discussion"",
        linked_entity_id: discs[0].id,
        action_url: `/dashboard/projects/${p.id}/client/discussions/${discs[0].id}`,
        due_state: dueStateStakeholder(),
        status_bucket: ""action_needed"",
      })",apps/web/lib/domain/workload/workload.service.ts,417,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.domain.workload.workload.service.ts.router-push.450,button,,dashboard-shared,"router.push({
      id: `leadership:portfolio:${row.id}`,
      audience: ""leadership"",
      kind: ""portfolio_critical"",
      priority: ""urgent"",
      title: `Portfolio critical — ${row.name}`,
      reason: row.primaryReason,
      project_id: row.id,
      project_name: row.name,
      linked_entity_type: null,
      linked_entity_id: null,
      action_url: row.projectHref,
      due_state: ""waiting_on_team"",
      status_bucket: ""risk"",
    })",apps/web/lib/domain/workload/workload.service.ts,450,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.domain.workload.workload.service.ts.router-push.475,button,,dashboard-shared,"router.push({
      id: `governance:${gc.id}`,
      audience: ""leadership"",
      kind: ""governance_escalation"",
      priority: pri,
      title: `Governance case — ${gc.title}`,
      reason: gc.decision_required,
      project_id: first?.project_id ?? null,
      project_name: first?.project_name ?? null,
      linked_entity_type: ""governance_case"",
      linked_entity_id: gc.id,
      action_url: ""/dashboard/governance"",
      due_state: ""waiting_on_team"",
      status_bucket: ""risk"",
    })",apps/web/lib/domain/workload/workload.service.ts,475,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.events.domain.events.ts.router-push.13,button,,dashboard-shared,router.push(fn),apps/web/lib/events/domain-events.ts,13,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.features.ai.components.CopilotChatPanel.tsx.164,button,Clear chat,dashboard-shared,clearChat,apps/web/lib/features/ai/components/CopilotChatPanel.tsx,164,generated id; no data-testid
generated.apps.web.lib.features.ai.components.CopilotChatPanel.tsx.fallback.168,button,,dashboard-shared,onClick=,apps/web/lib/features/ai/components/CopilotChatPanel.tsx,168,fallback text scan
generated.apps.web.lib.features.ai.components.CopilotChatPanel.tsx.174,button,refreshRequestPending ? Requesting… : Refresh summary,dashboard-shared,handleRequestRefresh,apps/web/lib/features/ai/components/CopilotChatPanel.tsx,174,generated id; no data-testid
generated.apps.web.lib.features.ai.components.CopilotChatPanel.tsx.fallback.178,button,,dashboard-shared,onClick=,apps/web/lib/features/ai/components/CopilotChatPanel.tsx,178,fallback text scan
generated.apps.web.lib.features.ai.components.CopilotChatPanel.tsx.263,button,Send,dashboard-shared,handleSend,apps/web/lib/features/ai/components/CopilotChatPanel.tsx,263,generated id; no data-testid
generated.apps.web.lib.features.ai.components.CopilotChatPanel.tsx.267,button,Cancel,dashboard-shared,handleCancel,apps/web/lib/features/ai/components/CopilotChatPanel.tsx,267,generated id; no data-testid
generated.apps.web.lib.intelligence.actionItems.ts.router-push.55,button,,dashboard-shared,"router.push({
      title: ""Address critical construction health"",
      priority: ""P0"",
      owner: ""Project Manager"",
      rationale: ""Health score is in Critical range; multiple risk factors are elevated."",
      next_step: ""Review strategic risk drivers and schedule; align with site and QC."",
    })",apps/web/lib/intelligence/actionItems.ts,55,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.actionItems.ts.router-push.66,button,,dashboard-shared,"router.push({
      title: ""Mitigate delay probability"",
      priority: signals.healthClassification === ""Critical"" ? ""P0"" : ""P1"",
      owner: ""Site Manager"",
      rationale: ""Delay probability is high; velocity vs. history suggests schedule risk."",
      next_step: ""Confirm progress and resource allocation; adjust sequence if needed."",
    })",apps/web/lib/intelligence/actionItems.ts,66,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.actionItems.ts.router-push.82,button,,dashboard-shared,"router.push({
      title: ""Reduce strategic risk exposure"",
      priority: ""P1"",
      owner: ""Project Manager"",
      rationale: ""Strategic risk index is in Critical band."",
      next_step: ""Review active risk drivers and mitigation plans."",
    })",apps/web/lib/intelligence/actionItems.ts,82,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.actionItems.ts.router-push.93,button,,dashboard-shared,"router.push({
      title: ""Stabilize risk trajectory"",
      priority: ""P1"",
      owner: ""QC Engineer"",
      rationale: ""Risk level increased between last two analyses."",
      next_step: ""Inspect recent changes and quality controls; document findings."",
    })",apps/web/lib/intelligence/actionItems.ts,93,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.actionItems.ts.router-push.104,button,,dashboard-shared,"router.push({
      title: ""Verify completion regression"",
      priority: ""P1"",
      owner: ""Site Manager"",
      rationale: ""Completion dropped significantly vs. previous analysis."",
      next_step: ""Confirm scope and progress; re-run analysis if data was incorrect."",
    })",apps/web/lib/intelligence/actionItems.ts,104,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.actionItems.ts.router-push.115,button,,dashboard-shared,"router.push({
      title: ""Resolve completion vs. risk inconsistency"",
      priority: ""P1"",
      owner: ""QC Engineer"",
      rationale: ""Completion is high but risk is high; result may need validation."",
      next_step: ""Cross-check with site conditions; consider re-analysis."",
    })",apps/web/lib/intelligence/actionItems.ts,115,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.actionItems.ts.router-push.126,button,,dashboard-shared,"router.push({
      title: ""Reduce structural risk in recent analyses"",
      priority: ""P1"",
      owner: ""QC Engineer"",
      rationale: ""More than half of recent analyses show high risk."",
      next_step: ""Review recurring issues and quality controls."",
    })",apps/web/lib/intelligence/actionItems.ts,126,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.actionItems.ts.router-push.137,button,,dashboard-shared,"router.push({
      title: ""Address progress slowdown"",
      priority: ""P1"",
      owner: ""Site Manager"",
      rationale: ""Recent velocity is below average; progress is slowing."",
      next_step: ""Identify bottlenecks and resource gaps; adjust plan."",
    })",apps/web/lib/intelligence/actionItems.ts,137,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.actionItems.ts.router-push.149,button,,dashboard-shared,"router.push({
      title: ""Verify sudden completion jump"",
      priority: ""P2"",
      owner: ""Site Manager"",
      rationale: ""Large completion increase in a short period; possible data or scope issue."",
      next_step: ""Confirm scope and timeline; re-run analysis if needed."",
    })",apps/web/lib/intelligence/actionItems.ts,149,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.actionItems.ts.router-push.160,button,,dashboard-shared,"router.push({
      title: ""Clarify project stage consistency"",
      priority: ""P2"",
      owner: ""Project Manager"",
      rationale: ""Stage labels are oscillating or changing non-linearly across analyses."",
      next_step: ""Align stage definitions and re-run analyses for consistency."",
    })",apps/web/lib/intelligence/actionItems.ts,160,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.actionItems.ts.router-push.171,button,,dashboard-shared,"router.push({
      title: ""Investigate progress variance"",
      priority: ""P2"",
      owner: ""Project Manager"",
      rationale: ""Progress velocity varies strongly between intervals."",
      next_step: ""Review timing and scope of each analysis; smooth reporting cadence."",
    })",apps/web/lib/intelligence/actionItems.ts,171,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.actionItems.ts.router-push.182,button,,dashboard-shared,"router.push({
      title: ""Review outlier analysis"",
      priority: ""P2"",
      owner: ""QC Engineer"",
      rationale: ""One or more analyses deviate strongly in completion or risk."",
      next_step: ""Confirm outlier is real or re-run analysis for that point."",
    })",apps/web/lib/intelligence/actionItems.ts,182,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.actionItems.ts.router-push.193,button,,dashboard-shared,"router.push({
      title: ""Improve analysis data quality"",
      priority: ""P2"",
      owner: ""Site Manager"",
      rationale: ""Governance confidence score is low; result may be unreliable."",
      next_step: ""Upload additional images or re-run analysis to improve confidence."",
    })",apps/web/lib/intelligence/actionItems.ts,193,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.actionItems.ts.router-push.207,button,,dashboard-shared,"router.push({
      title: ""Review project health and priorities"",
      priority: ""P2"",
      owner: ""Project Manager"",
      rationale: ""Health classification is Unstable."",
      next_step: ""Review risk drivers and assign clear next steps."",
    })",apps/web/lib/intelligence/actionItems.ts,207,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.crossAnalysis.ts.router-push.59,button,,dashboard-shared,router.push((b.completion_percent - a.completion_percent) / deltaDays),apps/web/lib/intelligence/crossAnalysis.ts,59,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.evidence.ts.router-push.137,button,,dashboard-shared,"router.push({
      fromDate: a.created_at,
      toDate: b.created_at,
      fromId: a.id,
      toId: b.id,
      completionDelta: compDelta,
      riskDelta: riskDeltaStr,
    })",apps/web/lib/intelligence/evidence.ts,137,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.evidence.ts.router-push.149,button,,dashboard-shared,"router.push({
      type: ""Regression anomaly"",
      analysisId: latestId,
      analysisDate: latestDate,
    })",apps/web/lib/intelligence/evidence.ts,149,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.evidence.ts.router-push.155,button,,dashboard-shared,"router.push({
      type: ""Jump anomaly"",
      analysisId: latestId,
      analysisDate: latestDate,
    })",apps/web/lib/intelligence/evidence.ts,155,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.evidence.ts.router-push.161,button,,dashboard-shared,"router.push({
      type: ""Logical inconsistency"",
      analysisId: latestId,
      analysisDate: latestDate,
    })",apps/web/lib/intelligence/evidence.ts,161,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.evidence.ts.router-push.223,button,,dashboard-shared,"router.push({
      category: ""Persistence"",
      analysisDate: latestDate,
      metricUsed: ""risk_duration_days"",
      deltaUsed: `${inputs.riskDurationDays.toFixed(0)} days`,
      driverTriggered: ""Persistent high risk"",
    })",apps/web/lib/intelligence/evidence.ts,223,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.evidence.ts.router-push.232,button,,dashboard-shared,"router.push({
      category: ""Persistence"",
      analysisDate: latestDate,
      metricUsed: ""slowdown_duration_intervals"",
      deltaUsed: `${inputs.slowdownDurationIntervals} intervals`,
      driverTriggered: ""Persistent slowdown"",
    })",apps/web/lib/intelligence/evidence.ts,232,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.evidence.ts.router-push.251,button,,dashboard-shared,"router.push({
      category: ""Governance"",
      analysisDate: ref.analysisDate,
      metricUsed: ""anomaly"",
      deltaUsed: ref.type,
      driverTriggered: ref.type,
    })",apps/web/lib/intelligence/evidence.ts,251,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.evidence.ts.router-push.262,button,,dashboard-shared,router.push(...inputs.riskDrivers),apps/web/lib/intelligence/evidence.ts,262,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.evidence.ts.router-push.264,button,,dashboard-shared,"router.push(""High delay probability"")",apps/web/lib/intelligence/evidence.ts,264,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.evidence.ts.router-push.265,button,,dashboard-shared,"router.push(""Time-weighted escalation"")",apps/web/lib/intelligence/evidence.ts,265,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.evidence.ts.router-push.267,button,,dashboard-shared,"router.push(""Risk trajectory rising"")",apps/web/lib/intelligence/evidence.ts,267,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.healthScore.ts.router-push.94,button,,dashboard-shared,"router.push(""Construction health is moderate."")",apps/web/lib/intelligence/healthScore.ts,94,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.healthScore.ts.router-push.95,button,,dashboard-shared,"router.push(""Elevated risk level."")",apps/web/lib/intelligence/healthScore.ts,95,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.healthScore.ts.router-push.96,button,,dashboard-shared,"router.push(""High delay probability."")",apps/web/lib/intelligence/healthScore.ts,96,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.healthScore.ts.router-push.97,button,,dashboard-shared,"router.push(""Progress is slowing."")",apps/web/lib/intelligence/healthScore.ts,97,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.healthScore.ts.router-push.98,button,,dashboard-shared,"router.push(""Review trends and mitigate risks."")",apps/web/lib/intelligence/healthScore.ts,98,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.healthScore.ts.router-push.104,button,,dashboard-shared,"router.push(""High delay probability."")",apps/web/lib/intelligence/healthScore.ts,104,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.healthScore.ts.router-push.105,button,,dashboard-shared,"router.push(""Slowdown trend detected."")",apps/web/lib/intelligence/healthScore.ts,105,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.healthScore.ts.router-push.106,button,,dashboard-shared,"router.push(""Action recommended."")",apps/web/lib/intelligence/healthScore.ts,106,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.healthScore.ts.router-push.112,button,,dashboard-shared,"router.push(""High delay probability."")",apps/web/lib/intelligence/healthScore.ts,112,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.healthScore.ts.router-push.113,button,,dashboard-shared,"router.push(""Progress slowdown."")",apps/web/lib/intelligence/healthScore.ts,113,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.healthScore.ts.router-push.114,button,,dashboard-shared,"router.push(""Urgent attention required."")",apps/web/lib/intelligence/healthScore.ts,114,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.portfolio.ts.router-push.201,button,,dashboard-shared,"router.push(`Portfolio: ${dist.percentHealthy.toFixed(0)}% Healthy, ${dist.percentModerate.toFixed(0)}% Moderate, ${dist.percentUnstable.toFixed(0)}% Unstable, ${dist.percentCritical.toFixed(0)}% Critical.`)",apps/web/lib/intelligence/portfolio.ts,201,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.portfolio.ts.router-push.205,button,,dashboard-shared,router.push(`${criticalCount} project(s) in Critical health.`),apps/web/lib/intelligence/portfolio.ts,205,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.portfolio.ts.router-push.207,button,,dashboard-shared,router.push(`${slowdownCount} project(s) show slowdown trend.`),apps/web/lib/intelligence/portfolio.ts,207,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.portfolio.ts.router-push.209,button,,dashboard-shared,"router.push(""No critical projects or systemic slowdown detected."")",apps/web/lib/intelligence/portfolio.ts,209,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.projection.ts.router-push.82,button,,dashboard-shared,"router.push({
      velocity: deltaCompletion / safeDeltaDays,
      deltaDays,
    })",apps/web/lib/intelligence/projection.ts,82,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.strategicRisk.ts.router-push.59,button,,dashboard-shared,router.push(DRIVER_SLOWDOWN),apps/web/lib/intelligence/strategicRisk.ts,59,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.strategicRisk.ts.router-push.63,button,,dashboard-shared,router.push(DRIVER_DELAY_HIGH),apps/web/lib/intelligence/strategicRisk.ts,63,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.strategicRisk.ts.router-push.67,button,,dashboard-shared,router.push(DRIVER_LOW_CONFIDENCE),apps/web/lib/intelligence/strategicRisk.ts,67,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.strategicRisk.ts.router-push.71,button,,dashboard-shared,router.push(DRIVER_REGRESSION),apps/web/lib/intelligence/strategicRisk.ts,71,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.strategicRisk.ts.router-push.75,button,,dashboard-shared,router.push(DRIVER_LOGICAL),apps/web/lib/intelligence/strategicRisk.ts,75,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.intelligence.timeWeighted.ts.router-push.72,button,,dashboard-shared,router.push((b.completion_percent - a.completion_percent) / deltaDays),apps/web/lib/intelligence/timeWeighted.ts,72,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.observability.ai.telemetry.test.ts.router-push.11,button,,dashboard-shared,router.push(args[0]),apps/web/lib/observability/ai-telemetry.test.ts,11,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.observability.audit.service.ts.router-push.198,button,,dashboard-shared,"router.push({
        trace_id: r.trace_id,
        action: a,
        error_kind: ek,
        at: r.created_at,
      })",apps/web/lib/observability/audit.service.ts,198,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.observability.intelligence.diagnostics.ts.router-push.36,button,,dashboard-shared,"router.push(""executive_data_insufficient"")",apps/web/lib/observability/intelligence-diagnostics.ts,36,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.observability.intelligence.diagnostics.ts.router-push.37,button,,dashboard-shared,"router.push(""executive_data_partial"")",apps/web/lib/observability/intelligence-diagnostics.ts,37,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.observability.intelligence.diagnostics.ts.router-push.39,button,,dashboard-shared,"router.push(""health_confidence_low"")",apps/web/lib/observability/intelligence-diagnostics.ts,39,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.observability.intelligence.diagnostics.ts.router-push.41,button,,dashboard-shared,"router.push(""missing_evidence_signals"")",apps/web/lib/observability/intelligence-diagnostics.ts,41,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.observability.intelligence.diagnostics.ts.router-push.42,button,,dashboard-shared,"router.push(""high_risk_present"")",apps/web/lib/observability/intelligence-diagnostics.ts,42,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.operations.manager.intelligence.operational.ts.router-push.76,button,,dashboard-shared,"router.push(""Few workers, tasks, or reports are recorded for this project."")",apps/web/lib/operations/manager-intelligence-operational.ts,76,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.operations.manager.intelligence.operational.ts.router-push.78,button,,dashboard-shared,"router.push(""Reports or evidence are missing in some areas; not every risk is equally visible."")",apps/web/lib/operations/manager-intelligence-operational.ts,78,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.operations.manager.intelligence.operational.ts.router-push.81,button,,dashboard-shared,router.push(`Risk radar shows ${params.riskOverview.high} high-severity signal(s) in the current window.`),apps/web/lib/operations/manager-intelligence-operational.ts,81,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.operations.manager.intelligence.operational.ts.router-push.90,button,,dashboard-shared,"router.push(`Health score is pulled down mainly by: ${negativeFactors.join("", "")}.`)",apps/web/lib/operations/manager-intelligence-operational.ts,90,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.operations.manager.intelligence.operational.ts.router-push.93,button,,dashboard-shared,"router.push(""Health model confidence is low — cross-check with site reality."")",apps/web/lib/operations/manager-intelligence-operational.ts,93,fallback router.push call; source CTA may be nearby
