route_path,methods,route_family,audience,public_reason,auth_mechanism,tenant_context,tenant_filter,service_role_usage,tenant_role_requirement,project_role_requirement,stakeholder_policy,platform_owner_gate,customer_facing,finance_guard,finance_payload_risk,lite_client_access,write_operation,idempotency,rate_limit,legacy_alias,canonical_route,test_file,negative_roles_tested,cross_tenant_test,finance_leak_test,status,severity,evidence,recommended_fix_batch
/api/v1/projects/:id/client-requests,GET|POST,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,yes,membership_required,n/a,portal_or_stakeholder_allowed,no,yes,safe_dto_projection_only,low_projection,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/client-requests,app/api/v1/projects/[id]/client-requests/route.test.ts,partial_see_test|roles,no,no,GAP,P2,apps/web/app/api/v1/projects/[id]/client-requests/route.ts;no assertCustomerFinanceSafePayload at route; relies on service DTO,2B_customer_finance_guard_coverage
/api/v1/projects/:id/client-requests/:requestId,GET|PATCH,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,portal_or_stakeholder_allowed,no,yes,safe_dto_projection_only,low_projection,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/client-requests/:requestId,,none_route_level,no,no,GAP,P2,apps/web/app/api/v1/projects/[id]/client-requests/[requestId]/route.ts;no assertCustomerFinanceSafePayload at route; relies on service DTO,2B_customer_finance_guard_coverage
/api/v1/projects/:id/client-requests/:requestId/respond,POST,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,yes,membership_required,n/a,portal_or_stakeholder_allowed,no,yes,safe_dto_projection_only,low_projection,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/client-requests/:requestId/respond,,none_route_level,no,no,GAP,P2,apps/web/app/api/v1/projects/[id]/client-requests/[requestId]/respond/route.ts;no assertCustomerFinanceSafePayload at route; relies on service DTO,2B_customer_finance_guard_coverage
/api/v1/projects/:id/client-view,GET,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,portal_or_stakeholder_allowed,no,yes,safe_dto_projection_only,possible_without_route_guard,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/projects/:id/client-view,app/api/v1/projects/[id]/client-view/route.test.ts,partial_see_test|roles,no,no,GAP,P1,apps/web/app/api/v1/projects/[id]/client-view/route.ts;no assertCustomerFinanceSafePayload at route; relies on service DTO,2B_customer_finance_guard_coverage
/api/v1/projects/:id/commercial-items,GET|POST,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/commercial-items,app/api/v1/projects/[id]/commercial-items/route.test.ts,partial_see_test|roles|lite,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/commercial-items/route.ts,
/api/v1/projects/:id/commercial-items/:itemId,GET|PATCH,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/commercial-items/:itemId,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/commercial-items/[itemId]/route.ts,
/api/v1/projects/:id/copilot,GET,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,yes,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/projects/:id/copilot,app/api/v1/projects/[id]/copilot/route.test.ts,partial_see_test|roles,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/copilot/route.ts,
/api/v1/projects/:id/copilot/chat/stream,POST,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,yes,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/copilot/chat/stream,app/api/v1/projects/[id]/copilot/chat/stream/route.test.ts,partial_see_test|roles,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/copilot/chat/stream/route.ts,
/api/v1/projects/:id/costs,GET|POST,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/costs,app/api/v1/projects/[id]/costs/route.test.ts,partial_see_test|roles,no,yes,PROVEN,,apps/web/app/api/v1/projects/[id]/costs/route.ts,
/api/v1/projects/:id/costs/:costItemId,GET|PATCH,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/costs/:costItemId,app/api/v1/projects/[id]/costs/[costItemId]/route.test.ts,partial_see_test|roles,yes,yes,PROVEN,,apps/web/app/api/v1/projects/[id]/costs/[costItemId]/route.ts,
/api/v1/projects/:id/daily-digest,GET,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/projects/:id/daily-digest,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/daily-digest/route.ts,
/api/v1/projects/:id/decision-requests,GET|POST,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/decision-requests,app/api/v1/projects/[id]/decision-requests/route.test.ts,partial_see_test|roles,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/decision-requests/route.ts,
/api/v1/projects/:id/decision-requests/:requestId,GET|PATCH,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/decision-requests/:requestId,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/decision-requests/[requestId]/route.ts,
/api/v1/projects/:id/decisions,GET,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,portal_or_stakeholder_allowed,no,yes,safe_dto_projection_only,low_projection,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/projects/:id/decisions,,none_route_level,no,no,GAP,P2,apps/web/app/api/v1/projects/[id]/decisions/route.ts;no assertCustomerFinanceSafePayload at route; relies on service DTO,2B_customer_finance_guard_coverage
/api/v1/projects/:id/decisions/:requestId/respond,POST,projects,authenticated_tenant,,supabase_session,none_or_delegated,n/a_or_delegated,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/decisions/:requestId/respond,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/decisions/[requestId]/respond/route.ts,
/api/v1/projects/:id/defects,GET|POST,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/defects,app/api/v1/projects/[id]/defects/route.test.ts,partial_see_test|roles,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/defects/route.ts,
/api/v1/projects/:id/defects/:defectId,GET|PATCH,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/defects/:defectId,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/defects/[defectId]/route.ts,
/api/v1/projects/:id/defects/:defectId/transition,POST,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/defects/:defectId/transition,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/defects/[defectId]/transition/route.ts,
/api/v1/projects/:id/documents,GET|POST,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/documents,app/api/v1/projects/[id]/documents/route.test.ts,partial_see_test|roles,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/documents/route.ts,
/api/v1/projects/:id/documents/:documentId,GET|PATCH,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/documents/:documentId,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/documents/[documentId]/route.ts,
/api/v1/projects/:id/documents/:documentId/approval-history,GET,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/projects/:id/documents/:documentId/approval-history,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/documents/[documentId]/approval-history/route.ts,
/api/v1/projects/:id/documents/:documentId/decision,POST,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/documents/:documentId/decision,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/documents/[documentId]/decision/route.ts,
/api/v1/projects/:id/documents/:documentId/upload,POST,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/documents/:documentId/upload,app/api/v1/projects/[id]/documents/[documentId]/upload/route.test.ts,partial_see_test|roles,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/documents/[documentId]/upload/route.ts,
/api/v1/projects/:id/documents/decisions,POST,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/documents/decisions,app/api/v1/projects/[id]/documents/decisions/route.test.ts,partial_see_test|unauth|roles,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/documents/decisions/route.ts,
/api/v1/projects/:id/estimate,GET,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/projects/:id/estimate,app/api/v1/projects/[id]/estimate/route.test.ts,partial_see_test|roles,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/estimate/route.ts,
/api/v1/projects/:id/estimate/from-image,POST,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,yes,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/estimate/from-image,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/estimate/from-image/route.ts,
/api/v1/projects/:id/estimates,GET|POST,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,portal_or_stakeholder_allowed,no,yes,safe_dto_projection_only,low_projection,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/estimates,,none_route_level,no,no,GAP,P2,apps/web/app/api/v1/projects/[id]/estimates/route.ts;no assertCustomerFinanceSafePayload at route; relies on service DTO,2B_customer_finance_guard_coverage
/api/v1/projects/:id/estimates/:estimateId,PATCH,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/estimates/:estimateId,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/estimates/[estimateId]/route.ts,
/api/v1/projects/:id/estimates/:estimateId/respond,POST,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,portal_or_stakeholder_allowed,no,yes,safe_dto_projection_only,low_projection,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/estimates/:estimateId/respond,,none_route_level,no,no,GAP,P2,apps/web/app/api/v1/projects/[id]/estimates/[estimateId]/respond/route.ts;no assertCustomerFinanceSafePayload at route; relies on service DTO,2B_customer_finance_guard_coverage
/api/v1/projects/:id/estimates/:estimateId/send,POST,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/estimates/:estimateId/send,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/estimates/[estimateId]/send/route.ts,
/api/v1/projects/:id/handover,GET,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,portal_or_stakeholder_allowed,no,yes,safe_dto_projection_only,low_projection,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/projects/:id/handover,,none_route_level,no,no,GAP,P2,apps/web/app/api/v1/projects/[id]/handover/route.ts;no assertCustomerFinanceSafePayload at route; relies on service DTO,2B_customer_finance_guard_coverage
/api/v1/projects/:id/handover/pack,GET,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,portal_or_stakeholder_allowed,no,yes,safe_dto_projection_only,low_projection,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/projects/:id/handover/pack,,none_route_level,no,no,GAP,P2,apps/web/app/api/v1/projects/[id]/handover/pack/route.ts;no assertCustomerFinanceSafePayload at route; relies on service DTO,2B_customer_finance_guard_coverage
/api/v1/projects/:id/handover/transition,POST,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/handover/transition,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/handover/transition/route.ts,
/api/v1/projects/:id/insights,GET,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/projects/:id/insights,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/insights/route.ts,
/api/v1/projects/:id/intelligence,GET,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/projects/:id/intelligence,app/api/v1/projects/[id]/intelligence/route.test.ts,partial_see_test|roles,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/intelligence/route.ts,
/api/v1/projects/:id/issues,GET|POST,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/issues,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/issues/route.ts,
/api/v1/projects/:id/issues/:issueId,GET|PATCH,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/issues/:issueId,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/issues/[issueId]/route.ts,
/api/v1/projects/:id/jobs/:jobId/trigger,POST,projects,authenticated_tenant,,supabase_session,none_or_delegated,n/a_or_delegated,yes,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/jobs/:jobId/trigger,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/jobs/[jobId]/trigger/route.ts,
/api/v1/projects/:id/media,GET,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/projects/:id/media,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/media/route.ts,
/api/v1/projects/:id/media/:mediaId/trigger,POST,projects,authenticated_tenant,,supabase_session,none_or_delegated,n/a_or_delegated,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/media/:mediaId/trigger,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/media/[mediaId]/trigger/route.ts,
/api/v1/projects/:id/milestones,GET|POST,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/milestones,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/milestones/route.ts,
/api/v1/projects/:id/milestones/:milestoneId,GET|PATCH,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/milestones/:milestoneId,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/milestones/[milestoneId]/route.ts,
/api/v1/projects/:id/poll-status,GET,projects,authenticated_tenant,,supabase_session,none_or_delegated,n/a_or_delegated,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/projects/:id/poll-status,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/poll-status/route.ts,
/api/v1/projects/:id/proof-pack,GET|POST,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/proof-pack,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/proof-pack/route.ts,
/api/v1/projects/:id/proof-pack/shares/:token,DELETE,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/proof-pack/shares/:token,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/proof-pack/shares/[token]/route.ts,
/api/v1/projects/:id/reports,GET,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/projects/:id/reports,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/reports/route.ts,
/api/v1/projects/:id/review-pack,GET,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/projects/:id/review-pack,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/review-pack/route.ts,
/api/v1/projects/:id/service-requests,GET|POST,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/service-requests,app/api/v1/projects/[id]/service-requests/route.test.ts,partial_see_test|roles,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/service-requests/route.ts,
/api/v1/projects/:id/service-requests/:requestId,GET|PATCH,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/service-requests/:requestId,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/service-requests/[requestId]/route.ts,
/api/v1/projects/:id/service-requests/:requestId/transition,POST,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/service-requests/:requestId/transition,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/service-requests/[requestId]/transition/route.ts,
/api/v1/projects/:id/stakeholder-activity,GET,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,portal_or_stakeholder_allowed,no,yes,safe_dto_projection_only,low_projection,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/projects/:id/stakeholder-activity,app/api/v1/projects/[id]/stakeholder-activity/route.test.ts,partial_see_test|roles,no,no,GAP,P2,apps/web/app/api/v1/projects/[id]/stakeholder-activity/route.ts;no assertCustomerFinanceSafePayload at route; relies on service DTO,2B_customer_finance_guard_coverage
/api/v1/projects/:id/stakeholder-delivery,GET,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/projects/:id/stakeholder-delivery,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/stakeholder-delivery/route.ts,
/api/v1/projects/:id/stakeholder-discussions,GET|POST,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/stakeholder-discussions,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/stakeholder-discussions/route.ts,
/api/v1/projects/:id/stakeholder-discussions/:discussionId,GET,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/projects/:id/stakeholder-discussions/:discussionId,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/stakeholder-discussions/[discussionId]/route.ts,
/api/v1/projects/:id/stakeholder-discussions/:discussionId/close,POST,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/stakeholder-discussions/:discussionId/close,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/stakeholder-discussions/[discussionId]/close/route.ts,
/api/v1/projects/:id/stakeholder-discussions/:discussionId/entries,POST,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,yes,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/stakeholder-discussions/:discussionId/entries,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/stakeholder-discussions/[discussionId]/entries/route.ts,
/api/v1/projects/:id/stakeholder-discussions/:discussionId/resolve,POST,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/stakeholder-discussions/:discussionId/resolve,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/stakeholder-discussions/[discussionId]/resolve/route.ts,
/api/v1/projects/:id/stakeholder-notifications,GET,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,portal_or_stakeholder_allowed,no,yes,safe_dto_projection_only,low_projection,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/projects/:id/stakeholder-notifications,,none_route_level,no,no,GAP,P2,apps/web/app/api/v1/projects/[id]/stakeholder-notifications/route.ts;no assertCustomerFinanceSafePayload at route; relies on service DTO,2B_customer_finance_guard_coverage
/api/v1/projects/:id/stakeholder-notifications/:notificationId/read,POST,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/stakeholder-notifications/:notificationId/read,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/stakeholder-notifications/[notificationId]/read/route.ts,
/api/v1/projects/:id/stakeholders,GET|POST,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,yes,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/stakeholders,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/stakeholders/route.ts,
/api/v1/projects/:id/stakeholders/:stakeholderId,PATCH,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,yes,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/stakeholders/:stakeholderId,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/stakeholders/[stakeholderId]/route.ts,
/api/v1/projects/:id/summary,GET,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/projects/:id/summary,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/summary/route.ts,
/api/v1/projects/:id/timeline,GET,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/projects/:id/timeline,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/timeline/route.ts,
/api/v1/projects/:id/traceability,GET,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/projects/:id/traceability,app/api/v1/projects/[id]/traceability/route.test.ts,partial_see_test|roles,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/traceability/route.ts,
/api/v1/projects/:id/upload,POST,projects,authenticated_tenant,,supabase_session,none_or_delegated,n/a_or_delegated,yes,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/projects/:id/upload,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/upload/route.ts,
/api/v1/projects/:id/uploads,GET,projects,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/projects/:id/uploads,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/projects/[id]/uploads/route.ts,
